year,region,quintil,porc_de_hogares_con_hacinamiento,porc_de_hogares_con_materialidad_aceptable,porc_de_hogares_con_saneamiento_aceptable,porc_de_hogares_con_energia_electricidad,porc_de_hogares_con_sistema_eliminacion_de_excretas,porc_de_hogares_con_agua_dentro_de_la_vivienda,porc_de_hogares_propietarios,porc_de_hogares_biparental,tasa_neta_de_educ_pre_escolar,tasa_neta_de_educ_basica,tasa_neta_de_educ_media,tasa_bruta_de_educ_pre_escolar,tasa_bruta_de_educ_basica,tasa_bruta_de_educ_media,prom_de_escolaridad,tasa_de_analfabetismo,porc_de_asistencia_a_establecimiento_municipal,porc_de_asistencia_a_establecimiento_educal,tasa_de_participacion,tasa_de_desocupacion,tasa_de_ocupacion,tasa_de_inactividad,porc_trabajadores_con_contrato_trabajo,porc_de_trabajadores_cotizando,porc_de_trabajadores_asalariados,porc_pob_de_0_a_4_agnos,porc_de_pob_menor_de_18_agnos,porc_pob_joven,porc_pob_adulto_mayor,prom_de_personas_por_hogar,porc_de_pob_en_sistema_publico_de_salud,porc_de_mujeres_que_se_han_realizado_el_pap,porc_de_menores_de_6_agnos_con_sobrepeso_u_obeso,porc_pob_con_telefono_movil,porc_hogares_con_internet,porc_hogares_con_computador,porc_pob_que_pertenece_a_etnia,porc_pob_accede_a_computador,porc_pob_accede_a_internet,porc_de_pob_con_discapacidad,prom_de_ingreso_autonomo_del_hogar,prom_ingreso_monetario_del_hogar,prom_de_ingreso_ocupacion_principal_de_los_ocupados
1998,XI,IV,7,94.07,83.19,93.41,83.19,90.8,66.44,54.35,33.55,81.15,73.49,50.86,94.67,101.94,9.19,5.32,50.24,29.01,62.3,0.69,61.87,37.7,89.69,66.61834475,74.58186101,6.167346434,32.17154863,19.32394018,7.23025584,3.4875,57.53331591,61.45219267,8.55513308,,,,,,,,463135.7522,467247.7825,215673.8791
2000,XI,IV,16,93.44,83.71,89.85,83.71,91.24,56.38,59.6,35.62,86.72,90.13,49.29,92.4,130.13,9.36,2.88,56.85,31.03,70.2,1.53,69.13,29.8,85.24,71.79922405,74.31421446,6.563610297,31.20364022,18.20108459,8.801346382,3.329113924,51.01977909,60.67774936,20.32667877,16.68058321,4.597996404,19.20883637,9.319291035,47.55782618,51.05654586,10.36732597,468910.0569,472690.1504,215716.0603
2003,XI,IV,5.35,90.59,93.69,98.12,93.69,97.07,73.43,55.15,46.45,92.95,54.99,62.37,108.35,97.73,9.77,2.31,34.62,29.63,69.27,6.11,65.04,30.73,88.07,61.5020766,66.08641592,3.203359328,24.22915417,22.28554289,11.40371926,3.195322983,59.99892514,58.30729906,29.34186472,34.83389906,4.810017735,24.81324233,12.28569893,50.94501228,60.52454607,3.708281829,500481.6038,505686.6546,264378.7732
2006,XI,IV,3.24,87.13,95.41,97.47,95.41,97.94,73.65,63.06,54.37,98.51,78.52,56.55,109.19,121.84,10.64,2.17,37.62,33.55,63.86,1.93,62.62,36.14,78.2,60.1201771,66.78647905,5.517754625,25.73357431,22.70890921,7.574952158,3.581873572,74.40608685,50.69246221,26.7434421,64.76271911,10.42535109,46.44461532,9.619976527,50.86840059,81.76490572,7.572139706,687460.6028,692864.7681,308039.1053
2009,XI,IV,3.09,76.54,91.02,98.83,91.02,95.31,71.41,61.29,64.57,95.28,78.73,68.5,107.45,96.63,9.93,2.39,27.54,28.48,72.7,3.74,69.98,27.3,85.5,52.90423862,66.77821371,4.053309836,26.31897786,18.80163014,9.301685208,3.224076705,73.09792285,50.82508251,7.769929364,68.55548667,37.8041543,60.64094955,15.81008902,53.73604893,88.27739967,7.851632047,781015.854,789385.9386,360034.9608
1990,XI,V,8.29,93.68,74.94,86.96,76.42,84.12,60.01,57.39,14.53,90.62,75.03,26.71,108.28,99,10.89,2.5,51.74,22.29,69.47,3.07,67.34,30.53,95.21,,67.17760746,7.947312588,27.7758133,17.67149929,6.524045262,3.054820416,36.80695897,49.68242766,2.354145343,,,,,,,,347252.8139,347883.9733,171909.6635
1992,XI,V,2.45,90.08,71.75,80.68,71.75,80.79,69.7,50.79,21.4,94.36,64.74,21.4,110.66,136.85,9.56,3.47,50.63,20.25,69.72,2.11,68.25,30.28,93.16,65.84013553,57.72643253,8.694940233,24.76666121,18.92909776,11.71606353,2.90671109,38.15607051,67.73746885,11.23481781,,,,,,,,500469.0148,501249.0995,266710.3477
1994,XI,V,5.24,89.5,87.03,93.93,87.03,92,58.92,47.03,37.08,93.94,89.03,44.96,99.59,114.66,10.79,1.93,39.48,27.99,71.6,2.63,69.72,28.4,86.92,75.10931174,64.48215331,8.836038538,31.49032202,19.26048086,8.410728235,2.741789624,26.05987762,59.33312558, ,,,,,,,,592559.9343,593354.8558,301289.2476
1996,XI,V,6.58,96.22,87.41,92.16,87.41,92.56,53.24,53.41,23.33,88.98,69.11,33.27,93.78,93.24,11.2,1.88,41.96,21.49,70.13,0.64,69.68,29.87,95.02,63.42429577,64.3114523,9.765142151,27.01637824,19.87793572,10.25957973,3.075314802,26.05226736,73.26776933,6.157112527,,,,2.336562729,,,2.711064072,872603.899,874169.953,376998.4422
1998,XI,V,3.02,96.33,81.26,90.78,81.26,88.84,59.76,51.84,54.43,98.99,70.79,55.86,105.47,107,11.09,2.72,26.69,27.85,75.99,0.8,75.38,24.01,80.31,56.50019559,59.35238999,8.253387038,30.15745148,13.0867814,9.183449286,2.947970639,33.58249158,71.16338908,11.87631764,,,,,,,,1555265.336,1557708.331,776098.171
2000,XI,V,1.78,95.83,90.83,92.34,90.83,94.24,56.41,66.01,36.32,90.16,75.16,49.58,104.39,88.09,12.37,1.97,25.62,28.34,69.79,3.45,67.38,30.21,89.32,72.06441796,69.01331138,6.45551745,28.00080694,18.82859256,7.578508506,3.037377451,32.33174809,61.87065084,2.305721605,24.50021636,22.38074651,46.57731662,2.457126387,68.52128748,60.49155852,10.54907047,1231937.995,1234505.26,633158.2819
2003,XI,V,3.1,89.41,96.1,96.29,96.1,97.5,61.53,57.03,42.76,94.53,81.62,52.6,101.35,121.04,12.8,0.64,22.11,31.5,70.29,0.35,70.04,29.71,92.34,67.89806189,62.5,5.94912393,26.8874789,15.81582164,11.64794226,3.332492726,39.84244321,57.37349071,4.109589041,51.47759224,38.60680947,65.49937949,6.593643771,80.9280446,71.02260495,2.838180543,1509481.688,1517839.937,691213.2887
2006,XI,V,1.84,87.14,93.52,96.47,93.52,95.53,67.27,58.01,39.81,98.89,83.68,41.43,113.82,110.19,11.14,1.57,33.37,22.88,70.67,1.44,69.65,29.33,90.55,61.58607802,53.9675332,3.2708974,20.85546547,16.47330165,13.64970646,2.74309816,62.25558892,50.20429009,13.67292225,71.58902977,32.66599933,57.69102436,6.379713046,58.00266873,86.45114421,12.47914581,1191784.098,1195596.198,536709.3728
2009,XI,V,0.74,84.38,94.38,99.41,94.38,96.47,70.32,69.79,37.78,96.93,78.64,40.84,109.99,114.86,12.6,1.5,25.3,19.05,83.6,1.53,82.33,16.4,96.03,58.17171611,55.13203586,7.007891117,19.76399044,16.92608412,16.33244045,2.448679312,61.80994981,57.0830929,22.35772358,78.39409268,48.15622954,64.73925376,19.0377482,64.17962811,93.49489796,4.314859262,2016551.351,2021876.219,884392.0938
1990,XII,I,32.7,91.67,84.02,98.23,85.27,95.01,69.37,52.53,13.71,93.71,49.24,17.13,104.04,83.46,7.52,2.72,80.2,31.33,44.1,25.25,32.96,55.9,86.53,,72.35656709,15.90965042,46.1195224,18.27917282,6.14844904,4.564044944,81.38193471,39.66780655,0.311111111,,,,,,,,35502.55449,38048.20801,30316.03133
1992,XII,I,34.37,70.46,79.74,98.86,84.55,88.2,63.57,61.21,14.77,89.27,52.66,23.86,103.6,77.94,7.33,6.39,81.82,32.67,43.82,13.72,37.81,56.18,93.09,65.80154673,79.72379159,11.65324343,43.79721546,16.04545171,6.705375538,4.346540027,83.336976,64.29503916, ,,,,,,,,60919.12361,64385.11167,51573.03155
1994,XII,I,21.24,95.99,88.33,99.78,88.44,96.49,67.24,55.47,17.18,89.13,52.58,27.31,102.86,87.1,8.16,5.8,79.9,32.13,40.8,9,37.13,59.2,85.17,73.40659341,80.88567555,9.715741871,40.39552078,17.22776542,8.743090948,3.786112244,77.67810026,43.11152765,0.875273523,,,,,,,,82766.5017,84955.84808,78614.06341
1996,XII,I,37.22,91.79,78.72,95.76,78.72,89.94,57.87,49.65,28.56,96.65,60.74,31.59,104.39,78.62,7.56,6.57,64.66,32.57,52.53,11.84,46.31,47.47,63.2,66.69371667,82.41795044,15.8920589,43.96529056,17.19694978,4.680515383,4.231432545,84.1943958,76.87091305,0.939645826,,,,4.677466433,,,1.875364857,107498.2875,113178.5042,77649.79824
1998,XII,I,23.64,95.65,96.01,99.01,96.01,97.46,67.7,49.44,23.47,92.73,63.57,32.81,99.25,66.46,7.63,6.83,76.87,31.46,49.63,21.39,39.02,50.37,66.07,66.85486975,91.69732002,11.67118915,41.78451716,16.02873105,10.20590583,3.97122211,80.80618702,62.43323442,14.76335215,,,,,,,,116773.1535,124103.1255,90819.27858
2000,XII,I,29.48,89.61,94.72,99.29,94.72,98.12,70.41,56.41,26.09,85.23,68.66,46.45,100.19,77.45,8.76,4.44,83.27,35.27,47.06,13.8,40.57,52.94,80.25,66.22294247,76.28992629,11.02143988,44.7253015,14.11865026,7.053234255,4.012218964,77.96497451,43.54313154,4.665920119,13.34583401,3.413877189,10.42451785,14.67523831,31.877644,53.06247448,7.941698071,129503.7325,136503.0077,115348.3155
2003,XII,I,15.41,91.64,94.14,99.06,94.14,97.4,82.02,58.66,46.74,98.26,61.75,47.63,120.45,76.42,8.95,2.58,69.75,34.53,49.63,16.73,41.32,50.37,68.06,58.65286036,78.30428823,9.452145979,38.70286227,13.6428096,10.03675513,4.05218717,84.32230788,62.21882173,16.4228237,29.56925341,5.341954738,22.86993285,27.36632678,36.41701687,47.09136895,1.681173837,136263.0172,142573.6408,108586.3521
2006,XII,I,11.9,68.92,97.18,99.68,97.18,98.32,72.31,49.23,24.84,96.14,82.65,31.45,108.64,91.6,8.52,7.72,76.81,32.32,39.03,14.7,33.29,60.97,65.75,63.42849761,84.48910275,7.314048306,36.68185905,13.6700462,17.69447803,3.726516464,80.20585907,42.87200832,5.524861878,38.26935224,7.284243864,35.71522829,25.47505938,38.51457001,75.06920096,9.718923199,172781.9053,185591.7031,148154.3292
2009,XII,I,19.12,75.87,94.71,99.14,94.71,95.64,77.01,41.75,23.1,73.32,88.95,39.74,81,89.32,9.37,3.7,78.91,24.07,48.35,23.03,37.21,51.65,85.93,57.49271137,57.28764479,12.05711764,31.70470306,18.05257849,17.07855252,3.544977092,84.10039449,50.2509155, ,60.37153652,15.68235092,30.79869647,35.68120748,37.07523888,85.57774364,12.07478132,154721.4285,182235.6758,166312.4667
1990,XII,II,17.84,91.06,84.45,97.18,85.31,92.64,66.55,54.88,10.29,96.6,65.06,10.29,113.5,81.35,7.99,5.7,84.76,27.91,51.04,7.69,47.12,48.96,90.41,,73.94606324,9.001311598,36.78096309,21.76503654,11.04365749,3.740538267,79.08641633,41.11727519,8.408796895,,,,,,,,65756.25512,67186.23745,41385.29231
1992,XII,II,20.28,72.37,89.6,98.48,90.97,95.93,63.18,65.84,17.22,91.7,75.26,26.61,97.63,102.04,8.05,5.38,76.35,29.39,49.06,2.19,47.98,50.94,95.15,70.34232365,82.78731836,9.174123213,37.86554219,15.82844801,8.964997086,3.959951127,73.25938357,66.24046921,1.726155647,,,,,,,,110710.3418,112729.6899,71069.79761
1994,XII,II,12.69,91.98,97.18,99.56,97.29,97.84,74.69,63.24,26.48,89.78,56.58,32.02,99.8,97.13,8.26,3.04,62.15,24.84,49.13,2.36,47.97,50.87,78.47,76.75328584,77.13043478,7.545561121,30.5836797,21.54250595,13.25801982,3.913932147,58.00803213,51.66013373,4.379562044,,,,,,,,161576.6367,163009.8806,98739.21796
1996,XII,II,15.18,98.78,93.05,98.96,93.05,97.83,55.13,64.21,53.97,87.38,52.41,71.14,100.33,84.15,9.04,3.4,67.49,34.37,58.39,6.17,54.79,41.61,66.33,69.78365814,83.20226892,8.947277442,38.20570441,19.39152982,6.188418323,4.047152651,73.46848637,63.68108995,9.72025996,,,,7.521752573,,,4.372598383,217018.4416,220949.4011,115378.5544
1998,XII,II,9.66,95.93,95.87,99.05,95.87,96.61,69.18,52.31,33.53,92.48,70.91,39.8,106.49,107.98,8.7,3.9,71.55,24.62,50.74,5.85,47.78,49.26,63.28,73.11595565,84.63892289,10.07211375,29.84896932,23.30090482,13.62337574,3.636116265,79.32851319,62.44428597,7.746264105,,,,,,,,222606.366,226288.9479,129542.506
2000,XII,II,12.84,94.1,96.72,99.65,96.72,99.03,70.37,48.32,23.68,86.85,70.54,35.94,95.52,83.58,9.27,1.83,58.03,27.35,51.88,10.54,46.42,48.12,76.73,77.25599354,76.79432244,8.259033318,30.68668857,20.36915376,12.34475207,3.879718412,82.45712316,46.26883811,20.91961023,6.761747827, ,4.240282686,13.92743256,26.37787371,35.43292103,9.484616048,278556.3899,281237.6669,163647.8349
2003,XII,II,13.21,88.29,99.2,99.88,99.2,99.92,73.4,53.85,45.74,91.79,78.85,57.47,97.55,99.01,9.33,1.81,52.39,31.34,59.84,7.18,55.54,40.16,70.19,64.6274626,83.51438462,8.825232363,31.28447356,17.09584032,13.15861649,3.86468025,75.98926349,54.03871829,11.16811365,28.6505738,5.026637928,18.38220342,15.07178006,40.14962594,55.60700169,3.656106389,293087.3103,297286.5695,155708.3045
2006,XII,II,5.03,88,96.74,97.96,96.74,97.46,72.98,61.25,20.58,95.21,77.1,28.08,107.4,144.47,9.4,1.38,72.56,29.25,55.04,5.14,52.21,44.96,87.02,72.12861213,79.8679868,6.760662898,29.17201953,17.39144399,15.89478417,3.550285063,69.12113148,39.7539444,9.371513574,47.99750176,12.64535414,56.90956148,22.94681588,47.32056256,74.57511316,8.96365691,324875.7599,329315.7856,191384.2149
2009,XII,II,3.73,86.07,98.47,99.75,98.47,98.86,78.36,51.15,37.67,98.02,58.33,41.98,109.54,60.57,8.36,2.33,68.01,30.56,66.59,8.55,60.9,33.41,74.67,54.34355643,81.37958533,8.524505534,33.06230439,11.57358113,9.302100474,3.36697447,86.80688337,62.13906214,23.40089497,60.62059514,13.80414,51.84969657,14.6562474,45.32306629,91.72293618,16.20666722,365201.1057,381095.8889,228225.5873
1990,XII,III,10.97,95.09,85.51,95.97,88.3,91.45,70.41,59.37,22,87.22,67.03,35.26,99.54,103.16,8.42,5.01,56.63,25.75,52.37,4.51,50.01,47.63,90.09,,79.75215517,9.826660156,30.7413737,19.06738281,11.93847656,3.478063968,75.73459323,40.72297613,18.68340944,,,,,,,,103547.3718,106011.3402,56910.17194
1992,XII,III,10.98,69.55,86.71,97.52,88.7,93.44,65.49,48.46,18.11,85.72,64.99,36.75,101.53,94.35,8.68,2.37,66.46,22.68,53.98,1.51,53.17,46.02,93.66,72.44614648,82.02727273,6.906979557,26.80940285,22.68860127,12.63658723,3.377962408,63.64811515,62.88506282,3.17254775,,,,,,,,147343.5106,148421.0418,84417.72947
1994,XII,III,5.63,96.18,96.54,99.06,96.87,98.08,69.58,64.68,26.65,89.7,98.77,37.1,90.17,128.33,9.57,1.79,44.48,28.64,54.79,3,53.14,45.21,90.09,79.57063033,75.50052687,7.079375977,32.04027921,15.70355113,10.69916466,3.629655268,44.76306292,52.64351943,0.705778562,,,,,,,,236690.272,237644.8089,134531.1252
1996,XII,III,12.46,99.46,85.75,95.28,85.75,93.37,66.26,49.58,33.54,96.93,46.82,33.54,106.67,93.99,8.74,5.72,68.66,32.74,61.86,6.01,58.14,38.14,79.49,65.49412277,80.57339107,5.740036198,32.17227496,19.31813984,11.12916928,3.755444583,50.65737416,65.79584342,41.03585657,,,,4.041633697,,,3.116440441,301267.9951,303920.0062,150904.6564
1998,XII,III,9.95,99.49,95.75,97.77,95.75,97.55,74.12,48.64,19.82,83.55,55.33,27.92,110.98,117.29,8.98,1.85,68.02,23.21,52.05,3.73,50.11,47.95,77.48,73.35529503,77.52097244,6.48413868,25.42077096,19.239122,15.65966028,3.22688024,62.12978683,64.57523183,9.768849752,,,,,,,,290611.907,294107.7053,169418.7239
2000,XII,III,4.3,95.98,96.11,97.78,96.11,97.76,73.08,62.47,38.1,78.34,75.36,73.63,83.22,85.65,10.72,0.58,56.33,24.41,54.52,4.52,52.06,45.48,90.53,73.5162917,76.48840732,5.526497182,23.58593845,24.47796294,12.49239752,3.014299682,51.56262783,50.24700071,0.723830735,15.20949382,0.208623088,18.85380021,1.190378794,35.80573951,38.89025894,2.748915978,388160.0293,390418.3569,231902.8978
2003,XII,III,4.27,92.91,97.43,98.01,97.43,97.72,60.98,59.22,30.46,93.61,95.21,43.34,99.37,120.07,10.44,1.68,49.98,31.22,57.72,3.3,55.82,42.28,88.31,77.6502642,82.09817962,5.032768201,28.58669326,17.91921926,11.98176378,3.311630101,57.69029604,40.84398731,6.239242685,37.05141737,1.506328673,31.53526971,7.86986994,52.55169797,36.41877256,3.898322815,429331.2576,431315.6404,241273.0538
2006,XII,III,5.11,82.4,96.14,99.86,96.14,96.79,72.82,51.87,73.88,99.32,81.44,74.76,106.05,143.53,10.27,1.03,51.73,30.73,59.53,2.97,57.76,40.47,85.05,72.70408163,80.62671877,7.416915285,23.8985638,22.98619302,14.29612156,3.324031365,77.40112994,46.42757854,9.82701509,52.191398,3.506612379,38.92939431,16.36524319,38.50376303,67.61409486,6.277814601,455439.5474,457649.5984,215446.2871
2009,XII,III,14.27,89.27,97.1,99.99,97.1,98.47,66.13,56.98,49.35,99.97,86.11,49.39,102.48,118.24,9.98,2.41,33.58,27.51,64.13,5.76,60.43,35.87,88.94,55.54123711,75.75778033,6.136778116,26.98176292,19.55015198,14.21276596,3.577253452,77.51595632,70.37298783,7.089552239,65.45472237,40.13128044,56.1813727,26.99718685,50.82063497,84.06420546,12.26292386,596746.5614,606495.3784,286115.1936
1990,XII,IV,5.91,98.37,90.69,96.28,92.13,94.65,70.53,56.02,23.2,86.13,68.75,37.25,99.32,80.57,9.43,1.93,65.77,20.32,59.66,3.82,57.38,40.34,90.69,,70.15663644,7.528136724,26.51104627,17.386411,12.59691538,3.351963113,51.97764402,38.93916541,14.15870925,,,,,,,,159365.8084,161057.0105,74844.70132
1992,XII,IV,9.43,79.62,92.38,97.71,93.57,95.56,64.21,58.03,20.21,94.89,74.86,27.74,109.35,93.47,10.04,0.43,61.4,24.2,58.42,1.49,57.55,41.58,91.72,79.76607189,79.00072999,6.232440347,26.59570258,23.24007756,10.39135768,3.449024157,42.93698277,66.98836219,0.663821716,,,,,,,,253200.3581,253826.3409,120924.9609
1994,XII,IV,8.8,98.31,97.41,99.11,97.74,98.78,61.05,65.81,26.6,94.44,89.45,30.27,100.28,121.97,10.28,0.08,49.52,22.89,64.31,3.03,62.37,35.69,91.64,78.71883391,78.99969503,6.69309522,25.42144562,23.01978293,8.906165807,3.596124567,32.99348778,53.65749627,4.771260174,,,,,,,,364254.4281,364840.8386,170380.6228
1996,XII,IV,4.1,99.27,95.35,98.59,95.35,97.12,59.4,44.35,24.07,96.38,63.35,27.91,123.24,96.15,10.5,1.68,40.6,24.17,64.33,1.04,63.66,35.67,89.48,77.34150694,78.28409391,6.46815964,20.07172943,19.21681471,11.9312732,3.182771436,38.73254902,62.79852001,6.257874843,,,,4.025098039,,,1.509019608,438202.5153,439868.8629,203094.5352
1998,XII,IV,6.02,99.9,91.48,99.54,91.48,96.89,73.82,63.59,28.4,89.06,66.63,40.13,104.64,77.74,10.54,0.34,52.2,25.49,56.66,0.53,56.35,43.34,89.48,79.56595517,77.55073959,7.046979866,27.45044483,15.16310286,11.33916029,3.187562189,45.72764289,56.14762455,20.28455285,,,,,,,,464592.902,466042.8486,238612.5643
2000,XII,IV,1.34,94.45,96.54,97.89,96.54,98.91,73.58,47.38,23.18,95.38,66.84,25.23,104.27,112.68,11.22,1.59,18.74,26.36,67.32,0.59,66.92,32.68,84.27,72.5728933,79.83636221,4.852469932,25.71892297,15.41886887,12.0729119,2.90310499,51.99515906,54.25738905,31.98263386,27.4659216,13.79322268,29.83748271,0.587828492,44.9398443,61.16038127,3.070539419,632273.4248,633780.124,302484.6389
2003,XII,IV,0.07,95.16,98.86,98.73,98.86,99.53,81.9,42.54,22.28,100,78.42,22.28,117.25,135.08,10.34,0.29,23.72,16.98,62.3,5,59.19,37.7,93.4,76.79757317,86.00486679,2.567645879,12.31221861,23.73289351,20.54116703,2.640419021,46.69126259,45.17253398,11.66584281,39.04820576,5.522370579,33.39189506,6.380299836,48.28659467,41.97499033,5.443312251,547163.8131,547751.3918,294211.0835
2006,XII,IV,0.26,80.72,98.19,97.94,98.19,99.41,73.51,54.66,72.2,89.85,70.54,87.97,109.89,82.95,11.08,2.97,28.1,31.9,62.41,2.29,60.99,37.59,86.85,73.15752144,81.30846204,4.407488483,20.67827621,24.974679,10.67076159,3.459590822,60.79798818,62.76974007,6.92431562,66.06331056,24.08223582,60.84983926,14.41460127,58.74192912,80.45022559,4.837706108,769983.0719,772614.0167,328326.6102
2009,XII,IV,14.19,90.81,98.13,99.94,98.13,99.64,70.16,66.34,68.06,99.11,73.54,68.78,109.56,146.09,11.52,0.66,29.81,31.08,66.06,3.93,63.47,33.94,90.62,75.81733264,86.09926729,11.04604348,24.99084986,20.811068,12.59424639,3.046270487,73.71531562,46.91855063,4.086771257,83.85488151,47.1560902,63.38125576,23.49316791,67.32075294,89.58006074,9.370022634,728867.2135,736394.5404,371826.5918
1990,XII,V,4.29,98.94,95.4,97.63,95.99,97.44,68.01,64.91,25.31,85.36,72.27,41.91,94.61,87.51,11.01,0.51,39.99,19.69,62.57,2.23,61.17,37.43,95.37,,69.44284065,7.392730254,24.64243418,13.9564544,13.23221281,3.091241904,36.95591615,46.31616918,4.822134387,,,,,,,,428623.8036,429225.9497,190420.1347
1992,XII,V,4.1,80.88,97.91,97.91,98.1,98.67,58.46,63.66,25.76,95.05,83.4,29.62,100,101.95,11.39,0.86,17.2,25.22,60.48,2.38,59.04,39.52,95.53,80.63591829,68.56123009,7.33278568,26.56837736,16.51173851,12.83237494,3.131888964,29.13939791,70.26507233,4.283216783,,,,,,,,655809.4975,656467.6099,332996.3334
1994,XII,V,2.28,96.36,97.34,99.62,97.45,99.29,64.49,64.21,23.04,89.17,70.54,40.75,93.13,111.61,12.08,0.18,20.68,22.77,66.9,0.66,66.46,33.1,91.12,80.49374423,70.77749572,6.439132237,19.72732716,18.62189673,14.48113859,2.9781893,23.74637516,54.99165862,4.37845999,,,,,,,,686414.9145,686736.8226,314522.1991
1996,XII,V,3.29,99.32,98.23,99.08,98.23,98.55,74.91,74.5,44.81,92.17,86.01,104.15,96.35,95.39,11.84,0.64,26.79,32.15,73.66,1.07,72.87,26.34,91.38,74.95474741,67.44145096,1.993675237,28.77767084,12.29662221,13.96030982,3.17413442,21.5207758,67.7496811,7.807196198,,,,0.976173656,,,2.25740158,1068966.907,1069564.092,497098.4774
1998,XII,V,7.12,95.84,98.6,99.62,98.6,99.57,79.53,66.48,48.46,93.34,64.67,61.12,114.13,82.86,11.75,0.06,25.15,26.59,65.51,2.05,64.16,34.49,89.91,79.00176254,72.14576604,4.69305131,23.73791622,15.87622903,14.55424275,3.052459016,25.50508618,75.4604232,3.396226415,,,,,,,,1424269.293,1425091.576,603347.9048
2000,XII,V,0,98.8,98.76,99.37,98.76,99.83,58.55,75.13,66.87,95.78,96.29,93.21,98.08,102.55,12.88,0.08,4.48,28.01,65.94,0,65.94,34.06,96.72,93.07019511,75.08759787,0.691926139,25.90971614,15.54749698,6.294026927,2.910822616,21.42623869,55.69323008,12.01690821,45.29875317,34.20733414,60.98488383,5.563590557,78.21750946,68.60865519,12.71811141,2191696.727,2192498.659,912355.1127
2003,XII,V,1.87,95.7,99.19,99.45,99.19,99.43,78,63.33,40.65,99.52,92.98,41.31,100.32,93.36,12.29,0.05,19.76,27.3,66.78,1.45,65.81,33.22,89.78,83.08396,60.86148125,3.425525407,21.02503605,13.05107703,16.93537816,2.674339799,28.62902013,54.8140932,12.80227596,50.32689817,33.44865971,60.62757604,3.787719245,69.53475953,74.85882087,1.705827492,1489531.206,1490743.792,773628.7755
2006,XII,V,0.17,82.85,99.29,99.79,99.29,99.62,60.26,54.78,63.07,91.23,98.13,77.51,91.99,99.25,12.32,0.18,36.45,25,76.31,2.51,74.39,23.69,86.94,72.53465489,70.58853739,5.479764566,18.21417165,16.48948305,16.11078159,2.537864752,49.27418091,58.54039694,1.667875272,73.20381352,29.20833987,70.02978523,4.336102837,63.70100931,82.10298884,3.75607462,1646054.891,1646529.766,665694.1104
2009,XII,V,0.09,92.12,99.11,99.25,99.11,99.34,73.6,55.29,45.59,100,76.16,45.59,159.37,88.23,11.84,1.42,30.1,22.57,62.19,3.29,60.14,37.81,93.39,73.62323318,63.3234331,2.106514907,16.55482885,18.87369405,16.24055041,2.598322666,54.89425107,46.08731466,38.91797557,82.74708995,56.13178262,74.09047639,13.79495882,64.30812277,93.21642824,2.284673648,1905445.549,1907424.204,925474.2804
2006,XIV,I,24.61,76.96,68.52,96.46,68.52,86.93,68.56,45.45,32.33,93.14,57.2,38.53,112.15,73.92,7.35,10.29,62.44,34.8,37.76,20.33,30.08,62.24,51.54,44.62727058,77.062996,7.707454632,40.6984235,12.1342879,14.06084769,4.138172124,94.01292407,49.15221703,11.64882227,36.15852702,1.393376414,9.49273021,20.65751212,32.87759197,78.00564236,8.033925687,95867.50717,118609.2324,86137.52615
2009,XIV,I,15.32,69.88,73.39,95.04,73.39,91.18,74.27,32.7,27.77,92.93,67.86,32.35,105.23,92.85,7.21,10.36,64.76,31.01,29.46,34.91,19.18,70.54,52.34,28.15966719,78.57142857,8.674346514,36.72248318,15.22613133,19.89224751,3.409785368,94.00142385,46.40376692,14.19399379,46.33826147,6.04577124,14.67047427,20.32188652,25.50756369,90.543752,12.97705039,63381.06047,121323.3941,105784.8902
2006,XIV,II,18.32,83.41,79.84,98.43,79.84,92.46,65.29,53.3,32.14,93.18,65,41.12,116.64,81.15,8.21,6.9,62.98,30.99,45.81,12.13,40.25,54.19,70.73,49.78010015,78.44512688,7.920260033,33.02969934,16.96505806,13.65042334,3.834648439,89.89600174,56.03971318,10.61610211,44.01769406,2.265717267,12.37200876,16.19483334,32.78821223,77.07915445,7.276438146,186890.9364,198662.0881,119330.623
2009,XIV,II,19.14,71.37,79.72,98.16,79.72,94.57,70.7,53.09,36.91,88.31,67.17,48.55,104.7,94.78,8.53,6.1,55.72,33.53,39.61,12.46,34.67,60.39,72.04,59.47080464,81.05622886,8.703044041,34.65025907,17.66515544,13.84969467,3.989848184,88.54483816,55.06990062,6.549319922,55.53653167,12.87383127,30.38802876,17.81218285,33.0559298,79.72587917,7.640733303,221615.9947,255411.3273,164487.7683
2006,XIV,III,8.88,86.74,78.25,98.04,78.25,91.77,72.96,42.81,26.95,93.09,78.77,35.32,102.44,124.03,8.41,6.71,46.27,27.46,52.41,6.02,49.26,47.59,77.03,61.7851815,74.48278822,6.316177777,27.30862241,19.25184102,16.09170276,3.680259453,85.68401992,49.46902292,14.44085706,52.44215446,9.589859665,25.18062472,12.68628339,36.80381335,84.96670337,10.51335446,281047.1209,290164.6565,144145.5146
2009,XIV,III,12.78,79.11,87.25,99.73,87.25,97.95,70.53,55.27,36.36,95.71,74.27,41.89,106.75,91.1,9.17,5.2,57.55,28.22,52.57,11.1,46.73,47.43,81.35,62.55849057,77.34854772,7.761599536,30.70480863,22.08330036,12.7337712,3.508166381,88.13520425,53.00963082,7.237787356,61.90493241,20.46751033,39.98098485,19.0577667,30.44952738,90.76421801,8.251917907,320205.3187,344228.1724,204801.5735
